timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1625043111945,42191,https://wikipedia.org/,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to wikipedia.org:443 [wikipedia.org/103.102.166.224, wikipedia.org/2001:df2:e500:ed1a:0:0:0:1] failed: Connection timed out: connect",Thread Group 1-1,text,false,,3002,0,1,1,https://wikipedia.org/,0,0,42190
1625043111766,42191,LAUNCH,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,3002,0,1,1,null,0,196,42190
1625043196072,42284,https://en.wikipedia.org/,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to en.wikipedia.org:443 [en.wikipedia.org/103.102.166.224, en.wikipedia.org/2001:df2:e500:ed1a:0:0:0:1] failed: Connection timed out: connect",Thread Group 1-1,text,false,,3011,0,1,1,https://en.wikipedia.org/,0,0,42283
1625043238362,42169,https://en.wikipedia.org/api/rest_v1/page/summary/Fem_(magazine),Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to en.wikipedia.org:443 [en.wikipedia.org/103.102.166.224, en.wikipedia.org/2001:df2:e500:ed1a:0:0:0:1] failed: Connection timed out: connect",Thread Group 1-1,text,false,,3011,0,1,1,https://en.wikipedia.org/api/rest_v1/page/summary/Fem_(magazine),0,0,42169
1625043154153,84453,ENGLISH,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group 1-1,,false,,6022,0,1,1,null,0,41927,84452
1625043303867,42127,https://en.wikipedia.org/wiki/Special:Random,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to en.wikipedia.org:443 [en.wikipedia.org/103.102.166.224, en.wikipedia.org/2001:df2:e500:ed1a:0:0:0:1] failed: Connection timed out: connect",Thread Group 1-1,text,false,,3011,0,1,1,https://en.wikipedia.org/wiki/Special:Random,0,0,42127
1625043280533,42127,RANDOM ARTICLE,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,3011,0,1,1,null,0,23336,42127
1625043360541,42122,https://en.wikipedia.org/w/index.php?title=Hugh_Eyton-Jones&action=edit,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to en.wikipedia.org:443 [en.wikipedia.org/103.102.166.224, en.wikipedia.org/2001:df2:e500:ed1a:0:0:0:1] failed: Connection timed out: connect",Thread Group 1-1,text,false,,3011,0,1,1,https://en.wikipedia.org/w/index.php?action=edit&title=Hugh_Eyton-Jones,0,0,42121
1625043345996,42122,EDIT,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,3011,0,1,1,null,0,14547,42121
